0.74771	0.53804
0.38437	0.12902
0.70358	0.81447
0.42200	0.94977
0.69448	0.86159
0.68874	0.61972
0.75063	0.74581
0.75515	0.55789
0.74409	0.53813
0.81169	0.68704
0.63117	0.42164
0.75722	0.53610
0.79461	0.58011
0.79592	0.60146
0.40387	0.95244
0.73221	0.75911
0.80823	0.59162
0.78797	0.62929
0.80937	0.69448
0.75434	0.52908
0.80950	0.37848
0.76287	0.54136
0.77672	0.71277
0.39944	0.84761
0.72715	0.75925
0.50314	0.86853
0.57305	0.79783
0.38649	0.16982
0.57212	0.79963
0.79524	0.72396
